t	g1r1	g1r2	g1ave	g2r1	g4r1
13.896	-0.18500	0.16342	-0.18500	-0.010638	0.16382
13.898	-0.10468	0.16342	-0.10468	0.061601	0.16382
13.900	-0.22517	0.20358	-0.22517	0.061601	0.16382
13.902	-0.33762	0.27588	-0.33762	0.029495	0.16382
13.904	-0.26533	0.31604	-0.26533	0.061601	0.11353
13.906	-0.22517	0.23571	-0.22517	0.061601	0.050677
13.908	-0.064516	0.20358	-0.064516	0.061601	0.22667
13.910	-0.18500	0.23571	-0.18500	0.061601	0.22667
13.912	-0.18500	0.20358	-0.18500	0.18200	0.22667
13.914	-0.26533	0.20358	-0.26533	0.061601	0.16382
13.916	-0.22517	0.20358	-0.22517	0.061601	0.16382
13.918	-0.22517	0.20358	-0.22517	0.029495	0.28953
13.920	-0.10468	0.20358	-0.10468	0.061601	0.16382
13.922	-0.14484	0.20358	-0.14484	0.10173	0.050677
13.924	-0.18500	0.20358	-0.18500	0.061601	0.22667
13.926	-0.064516	0.20358	-0.064516	0.061601	0.11353
13.928	-0.18500	0.23571	-0.18500	-0.010638	0.050677
13.930	-0.18500	0.23571	-0.18500	0.029495	0.16382
13.932	-0.14484	0.16342	-0.14484	0.14187	0.22667
13.934	-0.22517	0.23571	-0.22517	0.061601	0.11353
13.936	-0.10468	0.27588	-0.10468	0.14187	0.16382
13.938	-0.10468	0.27588	-0.10468	0.061601	0.16382
13.940	-0.10468	0.35620	-0.10468	0.10173	0.16382
13.942	-0.14484	0.35620	-0.14484	0.061601	0.22667
13.944	-0.14484	0.31604	-0.14484	0.14187	0.050677
13.946	-0.22517	0.27588	-0.22517	-0.010638	0.16382
13.948	-0.14484	0.23571	-0.14484	-0.010638	0.16382
13.950	-0.024353	0.23571	-0.024353	0.10173	0.11353
13.952	-0.14484	0.31604	-0.14484	0.061601	0.22667
13.954	-0.10468	0.31604	-0.10468	0.10173	0.11353
13.956	-0.14484	0.27588	-0.14484	0.029495	0.050677
13.958	-0.024353	0.31604	-0.024353	0.029495	0.16382
13.960	-0.064516	0.31604	-0.064516	0.10173	0.11353
13.962	-0.18500	0.31604	-0.18500	0.10173	0.11353
13.964	-0.10468	0.27588	-0.10468	0.14187	0.050677
13.966	-0.14484	0.31604	-0.14484	0.061601	0.11353
13.968	-0.064516	0.31604	-0.064516	0.10173	0.22667
13.970	-0.10468	0.20358	-0.10468	0.10173	0.22667
13.972	-0.18500	0.20358	-0.18500	0.061601	0.11353
13.974	-0.18500	0.20358	-0.18500	0.10173	0.11353
13.976	-0.064516	0.20358	-0.064516	-0.010638	0.16382
13.978	0.015810	0.23571	0.015810	0.10173	-0.012179
13.980	-0.10468	0.23571	-0.10468	0.061601	0.16382
13.982	-0.064516	0.20358	-0.064516	0.14187	0.050677
13.984	-0.22517	0.20358	-0.22517	0.061601	0.050677
13.986	-0.10468	0.16342	-0.10468	0.061601	0.16382
13.988	-0.064516	0.20358	-0.064516	0.10173	0.11353
13.990	-0.14484	0.23571	-0.14484	0.029495	0.11353
13.992	-0.024353	0.31604	-0.024353	0.18200	0.11353
13.994	-0.064516	0.23571	-0.064516	0.18200	0.11353
13.996	-0.064516	0.20358	-0.064516	0.061601	0.11353
13.998	-0.14484	0.20358	-0.14484	0.061601	0.22667
14.000	-0.10468	0.20358	-0.10468	0.14187	0.11353
14.002	-0.10468	0.12326	-0.10468	0.061601	0.22667
14.004	-0.10468	0.16342	-0.10468	0.061601	0.16382
14.006	-0.064516	0.16342	-0.064516	0.14187	-0.075035
14.008	-0.064516	0.083095	-0.064516	-0.010638	0.050677
14.010	-0.024353	0.12326	-0.024353	0.061601	0.11353
14.012	-0.10468	0.16342	-0.10468	0.14187	0.16382
14.014	-0.10468	0.16342	-0.10468	0.10173	0.11353
14.016	-0.14484	0.27588	-0.14484	0.14187	0.16382
14.018	-0.14484	0.27588	-0.14484	0.10173	0.16382
14.020	0.015810	0.16342	0.015810	0.14187	0.16382
14.022	-0.10468	0.20358	-0.10468	0.14187	0.11353
14.024	-0.10468	0.16342	-0.10468	0.14187	0.11353
14.026	-0.10468	0.12326	-0.10468	0.14187	0.11353
14.028	-0.10468	0.23571	-0.10468	0.029495	-0.012179
14.030	-0.10468	0.23571	-0.10468	0.10173	0.16382
14.032	-0.064516	0.23571	-0.064516	0.10173	0.22667
14.034	-0.10468	0.23571	-0.10468	0.10173	-0.075035
14.036	-0.10468	0.20358	-0.10468	0.10173	0.050677
14.038	0.015810	0.23571	0.015810	0.10173	0.11353
14.040	-0.064516	0.27588	-0.064516	0.061601	-0.012179
14.042	-0.10468	0.27588	-0.10468	0.061601	0.16382
14.044	-0.064516	0.23571	-0.064516	0.18200	0.11353
14.046	-0.18500	0.20358	-0.18500	0.14187	0.050677
14.048	-0.064516	0.23571	-0.064516	0.10173	0.16382
14.050	-0.024353	0.23571	-0.024353	0.061601	0.11353
14.052	-0.10468	0.23571	-0.10468	0.061601	0.050677
14.054	-0.064516	0.31604	-0.064516	0.061601	0.16382
14.056	-0.064516	0.31604	-0.064516	0.14187	0.11353
14.058	-0.10468	0.20358	-0.10468	0.10173	0.11353
14.060	-0.10468	0.20358	-0.10468	0.10173	0.22667
14.062	0.015810	0.23571	0.015810	0.14187	-0.012179
14.064	-0.024353	0.23571	-0.024353	0.10173	0.11353
14.066	-0.10468	0.20358	-0.10468	0.10173	0.11353
14.068	-0.064516	0.23571	-0.064516	0.10173	-0.012179
14.070	-0.064516	0.20358	-0.064516	0.029495	0.11353
14.072	-0.064516	0.23571	-0.064516	0.10173	0.16382
14.074	-0.064516	0.20358	-0.064516	0.22213	0.16382
14.076	-0.10468	0.16342	-0.10468	0.10173	0.16382
14.078	-0.10468	0.23571	-0.10468	0.14187	0.11353
14.080	-0.10468	0.27588	-0.10468	0.14187	0.11353
14.082	-0.024353	0.23571	-0.024353	0.029495	0.22667
14.084	-0.064516	0.16342	-0.064516	0.10173	0.16382
14.086	-0.10468	0.16342	-0.10468	0.18200	0.050677
14.088	-0.064516	0.20358	-0.064516	0.10173	0.16382
14.090	-0.064516	0.20358	-0.064516	0.061601	0.11353
14.092	-0.064516	0.23571	-0.064516	0.14187	0.16382
14.094	-0.024353	0.27588	-0.024353	0.10173	0.16382
14.096	-0.064516	0.27588	-0.064516	0.10173	0.050677
14.098	-0.10468	0.23571	-0.10468	0.18200	0.16382
14.100	-0.024353	0.27588	-0.024353	0.14187	0.16382
14.102	-0.064516	0.27588	-0.064516	0.10173	0.050677
14.104	-0.14484	0.27588	-0.14484	0.061601	0.28953
14.106	-0.024353	0.27588	-0.024353	0.22213	0.16382
14.108	-0.14484	0.16342	-0.14484	0.14187	0.16382
14.110	-0.064516	0.20358	-0.064516	0.061601	0.22667
14.112	0.015810	0.27588	0.015810	0.14187	0.16382
14.114	0.047940	0.23571	0.047940	0.061601	0.16382
14.116	0.047940	0.31604	0.047940	0.10173	0.28953
14.118	-0.064516	0.35620	-0.064516	0.18200	0.16382
14.120	-0.10468	0.27588	-0.10468	0.029495	0.050677
14.122	-0.064516	0.27588	-0.064516	0.029495	0.22667
14.124	0.047940	0.27588	0.047940	0.10173	0.11353
14.126	0.015810	0.23571	0.015810	0.18200	0.28953
14.128	-0.064516	0.31604	-0.064516	0.10173	0.22667
14.130	-0.024353	0.31604	-0.024353	0.18200	0.050677
14.132	-0.064516	0.23571	-0.064516	0.029495	0.22667
14.134	-0.024353	0.27588	-0.024353	0.10173	0.22667
14.136	-0.064516	0.27588	-0.064516	0.14187	0.16382
14.138	-0.024353	0.23571	-0.024353	0.10173	0.22667
14.140	-0.064516	0.27588	-0.064516	0.18200	0.22667
14.142	0.015810	0.31604	0.015810	0.10173	0.16382
14.144	0.088103	0.27588	0.088103	0.10173	0.35238
14.146	-0.064516	0.23571	-0.064516	0.029495	0.22667
14.148	-0.024353	0.20358	-0.024353	0.10173	0.22667
14.150	-0.024353	0.23571	-0.024353	0.10173	0.050677
14.152	-0.064516	0.31604	-0.064516	0.10173	0.11353
14.154	-0.024353	0.35620	-0.024353	0.14187	0.16382
14.156	0.047940	0.35620	0.047940	0.061601	0.22667
14.158	0.015810	0.27588	0.015810	0.18200	0.22667
14.160	-0.064516	0.27588	-0.064516	0.14187	0.22667
14.162	-0.064516	0.27588	-0.064516	0.14187	0.22667
14.164	-0.10468	0.20358	-0.10468	0.10173	0.16382
14.166	-0.064516	0.23571	-0.064516	0.14187	0.22667
14.168	0.088103	0.23571	0.088103	0.18200	0.28953
14.170	-0.024353	0.20358	-0.024353	0.10173	0.16382
14.172	-0.024353	0.20358	-0.024353	0.18200	0.22667
14.174	-0.024353	0.20358	-0.024353	0.029495	0.11353
14.176	0.015810	0.20358	0.015810	0.061601	0.11353
14.178	-0.064516	0.23571	-0.064516	0.10173	0.28953
14.180	0.015810	0.23571	0.015810	0.14187	0.22667
14.182	0.015810	0.12326	0.015810	0.18200	0.050677
14.184	-0.064516	0.16342	-0.064516	0.14187	0.22667
14.186	0.12827	0.16342	0.12827	0.18200	0.16382
14.188	-0.024353	0.20358	-0.024353	0.10173	0.11353
14.190	-0.024353	0.27588	-0.024353	0.10173	0.28953
14.192	0.015810	0.27588	0.015810	0.26227	0.16382
14.194	-0.10468	0.27588	-0.10468	0.14187	0.22667
14.196	0.015810	0.20358	0.015810	0.18200	0.22667
14.198	0.015810	0.23571	0.015810	0.14187	0.22667
14.200	0.047940	0.27588	0.047940	0.14187	0.16382
14.202	0.015810	0.20358	0.015810	0.10173	0.16382
14.204	0.015810	0.23571	0.015810	0.22213	0.050677
14.206	-0.064516	0.27588	-0.064516	0.10173	0.11353
14.208	-0.064516	0.20358	-0.064516	0.061601	0.22667
14.210	0.088103	0.27588	0.088103	0.26227	0.11353
14.212	0.015810	0.23571	0.015810	0.22213	0.35238
14.214	-0.064516	0.23571	-0.064516	0.18200	0.22667
14.216	-0.024353	0.35620	-0.024353	0.14187	0.16382
14.218	-0.024353	0.35620	-0.024353	0.10173	0.22667
14.220	0.015810	0.27588	0.015810	0.14187	0.28953
14.222	-0.024353	0.20358	-0.024353	0.18200	0.28953
14.224	0.015810	0.20358	0.015810	0.18200	0.22667
14.226	-0.024353	0.20358	-0.024353	0.18200	0.16382
14.228	0.015810	0.23571	0.015810	0.14187	0.16382
14.230	0.047940	0.27588	0.047940	0.061601	0.22667
14.232	-0.024353	0.31604	-0.024353	0.14187	0.16382
14.234	-0.10468	0.31604	-0.10468	0.14187	0.11353
14.236	-0.024353	0.27588	-0.024353	0.10173	0.16382
14.238	0.015810	0.27588	0.015810	0.14187	0.16382
14.240	-0.024353	0.27588	-0.024353	0.18200	0.22667
14.242	0.047940	0.27588	0.047940	0.18200	0.28953
14.244	-0.064516	0.23571	-0.064516	0.22213	0.16382
14.246	-0.064516	0.20358	-0.064516	0.22213	0.28953
14.248	-0.024353	0.23571	-0.024353	0.14187	0.22667
14.250	-0.064516	0.27588	-0.064516	0.10173	0.11353
14.252	0.015810	0.20358	0.015810	0.14187	0.22667
14.254	0.015810	0.27588	0.015810	0.22213	0.22667
14.256	-0.024353	0.31604	-0.024353	0.14187	0.22667
14.258	-0.064516	0.23571	-0.064516	0.14187	0.22667
14.260	0.047940	0.23571	0.047940	0.14187	0.22667
14.262	0.015810	0.23571	0.015810	0.14187	0.11353
14.264	-0.024353	0.23571	-0.024353	0.18200	0.35238
14.266	0.015810	0.31604	0.015810	0.26227	0.22667
14.268	-0.14484	0.27588	-0.14484	0.18200	0.16382
14.270	-0.064516	0.31604	-0.064516	0.14187	0.41524
14.272	0.047940	0.27588	0.047940	0.22213	0.28953
14.274	0.015810	0.23571	0.015810	0.18200	0.41524
14.276	0.015810	0.20358	0.015810	0.14187	0.28953
14.278	-0.064516	0.20358	-0.064516	0.26227	0.16382
14.280	-0.064516	0.23571	-0.064516	0.10173	0.22667
14.282	0.015810	0.23571	0.015810	0.14187	0.28953
14.284	0.047940	0.12326	0.047940	0.18200	0.16382
14.286	-0.024353	0.20358	-0.024353	0.10173	0.35238
14.288	0.015810	0.23571	0.015810	0.18200	0.35238
14.290	0.047940	0.27588	0.047940	0.18200	0.16382
14.292	-0.024353	0.27588	-0.024353	0.14187	0.28953
14.294	-0.024353	0.31604	-0.024353	0.14187	0.28953
14.296	0.015810	0.31604	0.015810	0.22213	0.22667
14.298	-0.14484	0.27588	-0.14484	0.22213	0.35238
14.300	-0.064516	0.27588	-0.064516	0.22213	0.28953
14.302	-0.064516	0.23571	-0.064516	0.18200	0.35238
14.304	0.047940	0.27588	0.047940	0.14187	0.28953
14.306	-0.024353	0.27588	-0.024353	0.22213	0.35238
14.308	-0.024353	0.20358	-0.024353	0.18200	0.22667
14.310	0.015810	0.23571	0.015810	0.22213	0.28953
14.312	-0.064516	0.23571	-0.064516	0.18200	0.16382
14.314	-0.024353	0.23571	-0.024353	0.14187	0.35238
14.316	0.088103	0.27588	0.088103	0.22213	0.35238
14.318	-0.024353	0.31604	-0.024353	0.18200	0.28953
14.320	-0.064516	0.20358	-0.064516	0.22213	0.28953
14.322	-0.024353	0.20358	-0.024353	0.18200	0.28953
14.324	-0.064516	0.20358	-0.064516	0.18200	0.22667
14.326	-0.064516	0.20358	-0.064516	0.18200	0.41524
14.328	0.047940	0.23571	0.047940	0.22213	0.41524
14.330	-0.064516	0.31604	-0.064516	0.26227	0.28953
14.332	-0.024353	0.23571	-0.024353	0.26227	0.41524
14.334	0.088103	0.23571	0.088103	0.26227	0.28953
14.336	-0.024353	0.23571	-0.024353	0.10173	0.35238
14.338	-0.024353	0.27588	-0.024353	0.18200	0.35238
14.340	0.047940	0.23571	0.047940	0.30240	0.28953
14.342	-0.024353	0.23571	-0.024353	0.18200	0.35238
14.344	0.015810	0.23571	0.015810	0.26227	0.35238
14.346	0.047940	0.23571	0.047940	0.18200	0.28953
14.348	0.047940	0.23571	0.047940	0.22213	0.28953
14.350	-0.024353	0.27588	-0.024353	0.18200	0.41524
14.352	-0.024353	0.27588	-0.024353	0.30240	0.22667
14.354	-0.064516	0.35620	-0.064516	0.22213	0.35238
14.356	-0.024353	0.31604	-0.024353	0.14187	0.35238
14.358	0.088103	0.23571	0.088103	0.34253	0.28953
14.360	0.015810	0.27588	0.015810	0.26227	0.54095
14.362	0.047940	0.27588	0.047940	0.26227	0.35238
14.364	-0.024353	0.23571	-0.024353	0.26227	0.22667
14.366	0.015810	0.27588	0.015810	0.18200	0.28953
14.368	0.088103	0.35620	0.088103	0.18200	0.35238
14.370	0.047940	0.31604	0.047940	0.22213	0.41524
14.372	0.047940	0.31604	0.047940	0.34253	0.35238
14.374	-0.024353	0.31604	-0.024353	0.26227	0.28953
14.376	0.088103	0.31604	0.088103	0.26227	0.35238
14.378	0.047940	0.31604	0.047940	0.18200	0.35238
14.380	0.047940	0.31604	0.047940	0.22213	0.35238
14.382	0.015810	0.27588	0.015810	0.26227	0.28953
14.384	-0.024353	0.23571	-0.024353	0.26227	0.28953
14.386	0.047940	0.27588	0.047940	0.26227	0.22667
14.388	-0.024353	0.23571	-0.024353	0.22213	0.47809
14.390	0.12827	0.27588	0.12827	0.22213	0.35238
14.392	0.047940	0.31604	0.047940	0.26227	0.28953
14.394	0.047940	0.35620	0.047940	0.26227	0.47809
14.396	0.088103	0.27588	0.088103	0.18200	0.35238
14.398	0.047940	0.27588	0.047940	0.18200	0.28953
14.400	0.088103	0.35620	0.088103	0.22213	0.28953
14.402	0.12827	0.27588	0.12827	0.30240	0.28953
14.404	0.015810	0.27588	0.015810	0.22213	0.28953
14.406	-0.024353	0.31604	-0.024353	0.22213	0.28953
14.408	0.088103	0.27588	0.088103	0.22213	0.35238
14.410	0.047940	0.27588	0.047940	0.26227	0.35238
14.412	0.015810	0.23571	0.015810	0.26227	0.47809
14.414	0.047940	0.20358	0.047940	0.34253	0.28953
14.416	-0.024353	0.27588	-0.024353	0.26227	0.35238
14.418	0.047940	0.27588	0.047940	0.26227	0.28953
14.420	0.12827	0.20358	0.12827	0.26227	0.28953
14.422	0.088103	0.12326	0.088103	0.26227	0.47809
14.424	0.047940	0.16342	0.047940	0.26227	0.28953
14.426	0.047940	0.20358	0.047940	0.30240	0.22667
14.428	0.047940	0.20358	0.047940	0.14187	0.35238
14.430	0.047940	0.23571	0.047940	0.22213	0.35238
14.432	0.047940	0.27588	0.047940	0.26227	0.22667
14.434	-0.024353	0.23571	-0.024353	0.22213	0.35238
14.436	0.015810	0.20358	0.015810	0.30240	0.35238
14.438	0.088103	0.20358	0.088103	0.34253	0.41524
14.440	0.088103	0.20358	0.088103	0.26227	0.41524
14.442	0.015810	0.20358	0.015810	0.22213	0.41524
14.444	0.047940	0.20358	0.047940	0.38267	0.22667
14.446	0.015810	0.20358	0.015810	0.26227	0.35238
14.448	0.015810	0.23571	0.015810	0.26227	0.35238
14.450	0.015810	0.23571	0.015810	0.26227	0.35238
14.452	0.16843	0.23571	0.16843	0.22213	0.22667
14.454	0.047940	0.23571	0.047940	0.26227	0.22667
14.456	0.015810	0.31604	0.015810	0.26227	0.35238
14.458	0.015810	0.31604	0.015810	0.26227	0.16382
14.460	-0.024353	0.20358	-0.024353	0.22213	0.16382
14.462	0.015810	0.20358	0.015810	0.26227	0.35238
14.464	0.088103	0.23571	0.088103	0.34253	0.41524
14.466	0.047940	0.31604	0.047940	0.30240	0.35238
14.468	-0.024353	0.31604	-0.024353	0.30240	0.35238
14.470	0.047940	0.35620	0.047940	0.26227	0.22667
14.472	0.047940	0.23571	0.047940	0.22213	0.22667
14.474	0.015810	0.27588	0.015810	0.26227	0.41524
14.476	0.088103	0.23571	0.088103	0.34253	0.22667
14.478	-0.024353	0.20358	-0.024353	0.30240	0.35238
14.480	0.047940	0.23571	0.047940	0.26227	0.28953
14.482	0.12827	0.27588	0.12827	0.30240	0.35238
14.484	-0.024353	0.23571	-0.024353	0.18200	0.22667
14.486	0.015810	0.23571	0.015810	0.18200	0.22667
14.488	0.047940	0.23571	0.047940	0.30240	0.16382
14.490	-0.064516	0.23571	-0.064516	0.26227	0.28953
14.492	0.015810	0.23571	0.015810	0.34253	0.41524
14.494	0.088103	0.27588	0.088103	0.30240	0.35238
14.496	0.047940	0.27588	0.047940	0.34253	0.41524
14.498	0.015810	0.20358	0.015810	0.30240	0.28953
14.500	0.015810	0.20358	0.015810	0.30240	0.28953
14.502	0.015810	0.20358	0.015810	0.22213	0.16382
14.504	0.047940	0.23571	0.047940	0.22213	0.28953
14.506	0.12827	0.27588	0.12827	0.38267	0.28953
14.508	0.088103	0.27588	0.088103	0.30240	0.35238
14.510	0.047940	0.23571	0.047940	0.38267	0.28953
14.512	-0.024353	0.27588	-0.024353	0.22213	0.28953
14.514	0.047940	0.31604	0.047940	0.22213	0.28953
14.516	0.015810	0.23571	0.015810	0.30240	0.35238
14.518	-0.064516	0.27588	-0.064516	0.30240	0.22667
14.520	0.047940	0.23571	0.047940	0.34253	0.22667
14.522	-0.024353	0.16342	-0.024353	0.30240	0.35238
14.524	0.047940	0.20358	0.047940	0.38267	0.41524
14.526	0.12827	0.20358	0.12827	0.30240	0.41524
14.528	0.015810	0.20358	0.015810	0.26227	0.35238
14.530	-0.024353	0.31604	-0.024353	0.34253	0.28953
14.532	0.047940	0.31604	0.047940	0.30240	0.22667
14.534	0.12827	0.20358	0.12827	0.22213	0.16382
14.536	0.015810	0.23571	0.015810	0.26227	0.41524
14.538	0.088103	0.27588	0.088103	0.38267	0.28953
14.540	-0.024353	0.23571	-0.024353	0.26227	0.28953
14.542	0.015810	0.23571	0.015810	0.26227	0.35238
14.544	0.088103	0.27588	0.088103	0.34253	0.28953
14.546	0.015810	0.31604	0.015810	0.22213	0.28953
14.548	0.047940	0.31604	0.047940	0.30240	0.28953
14.550	0.015810	0.27588	0.015810	0.41477	0.28953
14.552	-0.024353	0.31604	-0.024353	0.30240	0.35238
14.554	0.015810	0.31604	0.015810	0.26227	0.35238
14.556	0.047940	0.31604	0.047940	0.30240	0.28953
14.558	0.047940	0.27588	0.047940	0.30240	0.35238
14.560	0.088103	0.23571	0.088103	0.26227	0.35238
14.562	0.088103	0.27588	0.088103	0.34253	0.16382
14.564	0.015810	0.31604	0.015810	0.26227	0.22667
14.566	0.088103	0.35620	0.088103	0.26227	0.28953
14.568	0.12827	0.43653	0.12827	0.30240	0.22667
14.570	0.047940	0.39636	0.047940	0.34253	0.41524
14.572	0.015810	0.31604	0.015810	0.30240	0.28953
14.574	0.015810	0.27588	0.015810	0.30240	0.22667
14.576	0.088103	0.31604	0.088103	0.22213	0.35238
14.578	0.047940	0.27588	0.047940	0.30240	0.35238
14.580	0.015810	0.27588	0.015810	0.34253	0.35238
14.582	0.015810	0.27588	0.015810	0.26227	0.28953
14.584	0.015810	0.31604	0.015810	0.34253	0.28953
14.586	0.088103	0.31604	0.088103	0.30240	0.41524
14.588	0.12827	0.23571	0.12827	0.26227	0.35238
14.590	0.088103	0.27588	0.088103	0.26227	0.22667
14.592	0.047940	0.27588	0.047940	0.30240	0.28953
14.594	0.12827	0.31604	0.12827	0.26227	0.28953
14.596	0.047940	0.23571	0.047940	0.22213	0.16382
14.598	0.047940	0.16342	0.047940	0.26227	0.41524
14.600	0.12827	0.23571	0.12827	0.30240	0.28953
14.602	-0.024353	0.31604	-0.024353	0.30240	0.35238
14.604	0.015810	0.23571	0.015810	0.26227	0.35238
14.606	0.088103	0.31604	0.088103	0.26227	0.28953
14.608	0.047940	0.35620	0.047940	0.18200	0.28953
14.610	0.088103	0.27588	0.088103	0.30240	0.35238
14.612	0.088103	0.27588	0.088103	0.41477	0.35238
14.614	0.047940	0.23571	0.047940	0.26227	0.35238
14.616	0.088103	0.23571	0.088103	0.30240	0.35238
14.618	0.12827	0.27588	0.12827	0.26227	0.22667
14.620	0.12827	0.27588	0.12827	0.26227	0.41524
14.622	0.088103	0.23571	0.088103	0.26227	0.28953
14.624	0.047940	0.27588	0.047940	0.30240	0.050677
14.626	0.047940	0.27588	0.047940	0.26227	0.28953
14.628	0.088103	0.23571	0.088103	0.26227	0.35238
14.630	0.088103	0.23571	0.088103	0.38267	0.28953
14.632	-0.024353	0.27588	-0.024353	0.26227	0.35238
14.634	0.015810	0.23571	0.015810	0.26227	0.28953
14.636	0.047940	0.12326	0.047940	0.30240	0.22667
14.638	0.16843	0.20358	0.16843	0.22213	0.28953
14.640	0.12827	0.23571	0.12827	0.34253	0.28953
14.642	0.088103	0.23571	0.088103	0.34253	0.28953
14.644	0.12827	0.31604	0.12827	0.34253	0.28953
14.646	0.047940	0.23571	0.047940	0.22213	0.22667
14.648	0.047940	0.31604	0.047940	0.26227	0.41524
14.650	0.088103	0.23571	0.088103	0.26227	0.22667
14.652	0.047940	0.20358	0.047940	0.18200	0.16382
14.654	0.088103	0.23571	0.088103	0.34253	0.22667
14.656	0.088103	0.27588	0.088103	0.30240	0.28953
14.658	0.088103	0.31604	0.088103	0.30240	0.16382
14.660	0.047940	0.35620	0.047940	0.22213	0.41524
14.662	0.088103	0.27588	0.088103	0.34253	0.28953
14.664	0.015810	0.27588	0.015810	0.30240	0.35238
14.666	0.047940	0.31604	0.047940	0.26227	0.35238
14.668	0.16843	0.27588	0.16843	0.30240	0.16382
14.670	0.12827	0.23571	0.12827	0.26227	0.22667
14.672	0.16843	0.27588	0.16843	0.30240	0.28953
14.674	0.088103	0.23571	0.088103	0.30240	0.22667
14.676	-0.024353	0.27588	-0.024353	0.26227	0.28953
14.678	0.047940	0.27588	0.047940	0.22213	0.22667
14.680	0.12827	0.23571	0.12827	0.26227	0.16382
14.682	0.12827	0.35620	0.12827	0.30240	0.35238
14.684	0.088103	0.39636	0.088103	0.26227	0.22667
14.686	0.088103	0.27588	0.088103	0.38267	0.16382
14.688	0.015810	0.23571	0.015810	0.26227	0.28953
14.690	0.047940	0.23571	0.047940	0.30240	0.28953
14.692	0.12827	0.23571	0.12827	0.34253	0.28953
14.694	0.088103	0.27588	0.088103	0.26227	0.41524
14.696	0.12827	0.35620	0.12827	0.34253	0.16382
14.698	0.088103	0.31604	0.088103	0.34253	0.16382
14.700	0.12827	0.27588	0.12827	0.22213	0.28953
14.702	0.047940	0.27588	0.047940	0.22213	0.22667
14.704	0.088103	0.31604	0.088103	0.30240	0.22667
14.706	0.088103	0.31604	0.088103	0.26227	0.22667
14.708	0.047940	0.31604	0.047940	0.22213	0.22667
14.710	0.12827	0.27588	0.12827	0.34253	0.16382
14.712	0.12827	0.27588	0.12827	0.22213	0.22667
14.714	0.12827	0.27588	0.12827	0.30240	0.28953
14.716	0.047940	0.31604	0.047940	0.38267	0.28953
14.718	0.047940	0.27588	0.047940	0.30240	0.28953
14.720	0.015810	0.31604	0.015810	0.26227	0.16382
14.722	0.047940	0.31604	0.047940	0.30240	0.41524
14.724	0.24875	0.23571	0.24875	0.38267	0.22667
14.726	0.088103	0.23571	0.088103	0.30240	0.28953
14.728	0.088103	0.23571	0.088103	0.30240	0.22667
14.730	0.12827	0.23571	0.12827	0.30240	0.11353
14.732	0.12827	0.31604	0.12827	0.22213	0.22667
14.734	0.088103	0.31604	0.088103	0.22213	0.28953
14.736	0.047940	0.31604	0.047940	0.30240	0.22667
14.738	0.047940	0.31604	0.047940	0.26227	0.11353
14.740	0.047940	0.23571	0.047940	0.26227	0.22667
14.742	0.20859	0.23571	0.20859	0.26227	0.28953
14.744	0.088103	0.23571	0.088103	0.26227	0.35238
14.746	0.088103	0.23571	0.088103	0.22213	0.28953
14.748	0.047940	0.23571	0.047940	0.34253	0.16382
14.750	0.015810	0.16342	0.015810	0.26227	0.35238
14.752	0.16843	0.23571	0.16843	0.22213	0.22667
14.754	0.12827	0.27588	0.12827	0.26227	0.16382
14.756	0.088103	0.27588	0.088103	0.26227	0.35238
14.758	0.047940	0.31604	0.047940	0.26227	0.22667
14.760	0.12827	0.35620	0.12827	0.26227	0.22667
14.762	0.047940	0.23571	0.047940	0.18200	0.22667
14.764	0.047940	0.27588	0.047940	0.22213	0.22667
14.766	0.16843	0.27588	0.16843	0.30240	0.22667
14.768	0.12827	0.27588	0.12827	0.30240	0.28953
14.770	0.088103	0.27588	0.088103	0.30240	0.28953
14.772	0.047940	0.35620	0.047940	0.26227	0.28953
14.774	0.16843	0.31604	0.16843	0.22213	0.28953
14.776	0.12827	0.27588	0.12827	0.34253	0.28953
14.778	0.047940	0.27588	0.047940	0.34253	0.41524
14.780	0.12827	0.31604	0.12827	0.22213	0.16382
14.782	0.047940	0.23571	0.047940	0.26227	0.11353
14.784	0.12827	0.27588	0.12827	0.26227	0.22667
14.786	0.20859	0.27588	0.20859	0.22213	0.22667
14.788	0.088103	0.23571	0.088103	0.26227	0.22667
14.790	0.088103	0.27588	0.088103	0.30240	0.22667
14.792	0.12827	0.23571	0.12827	0.26227	0.28953
14.794	0.16843	0.23571	0.16843	0.18200	0.16382
14.796	0.12827	0.35620	0.12827	0.26227	0.28953
