t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g4r1	g4r2	g4ave
0.50200	-4.6316	-5.0936	-4.8626	0.62356	0.52907	0.57631	0.20772	0.21521	0.21147
0.50400	-4.7043	-4.8192	-4.7617	0.54308	0.68199	0.61253	0.20772	0.27803	0.24288
0.50600	-4.9868	-4.8918	-4.9393	0.42235	0.60151	0.51193	0.082077	0.039311	0.060694
0.50800	-4.9465	-4.8515	-4.8990	0.38210	0.60151	0.49181	0.019255	0.21521	0.11723
0.51000	-5.1402	-5.0129	-5.0766	0.34186	0.48882	0.41534	-0.10639	0.21521	0.054412
0.51200	-5.2613	-5.3681	-5.3147	0.22918	0.21517	0.22218	-0.34511	-0.14915	-0.24713
0.51400	-4.8254	-5.1744	-4.9999	0.58332	0.36810	0.47571	0.14490	-0.023511	0.060693
0.51600	-4.9868	-5.2874	-5.1371	0.46259	0.28761	0.37510	0.082077	-0.086333	-0.0021280
0.51800	-4.8254	-5.2874	-5.0564	0.50283	0.32785	0.41534	0.20772	-0.27480	-0.033539
0.52000	-4.5509	-4.8918	-4.7214	0.62356	0.68199	0.65278	0.57209	0.039311	0.30570
0.52200	-4.8254	-5.1340	-4.9797	0.46259	0.52907	0.49583	0.20772	-0.14915	0.029283
0.52400	-4.7447	-5.0129	-4.8788	0.54308	0.52907	0.53607	0.14490	0.039311	0.092104
0.52600	-4.6639	-4.8192	-4.7416	0.58332	0.60151	0.59241	0.25798	0.21521	0.23660
0.52800	-5.0998	-5.0129	-5.0564	0.30967	0.48882	0.39925	-0.10639	0.10213	-0.0021280
0.53000	-4.8657	-4.8918	-4.8788	0.50283	0.48882	0.49583	-0.043567	0.15239	0.054412
0.53200	-4.9868	-4.6981	-4.8425	0.46259	0.68199	0.57229	-0.043567	0.21521	0.085823
0.53400	-4.9061	-4.9725	-4.9393	0.50283	0.56126	0.53205	-0.043567	-0.086333	-0.064950
0.53600	-4.5509	-4.7384	-4.6447	0.77649	0.68199	0.72924	0.25798	0.15239	0.20518
0.53800	-4.7447	-4.7788	-4.7617	0.66381	0.64175	0.65278	0.14490	-0.023511	0.060693
0.54000	-4.7850	-5.0129	-4.8990	0.54308	0.48882	0.51595	0.019255	-0.14915	-0.064950
0.54200	-4.5913	-4.7384	-4.6649	0.69600	0.64175	0.66887	0.20772	0.039311	0.12352
0.54400	-4.8254	-4.8192	-4.8223	0.54308	0.52907	0.53607	-0.10639	-0.14915	-0.12777
0.54600	-4.5913	-4.8192	-4.7052	0.73624	0.56126	0.64875	-0.043567	0.039311	-0.0021280
0.54800	-4.3491	-4.6577	-4.5034	0.81673	0.68199	0.74936	0.20772	0.27803	0.24288
0.55000	-4.5106	-4.6577	-4.5841	0.66381	0.56126	0.61253	0.14490	0.039311	0.092104
0.55200	-4.2361	-4.4640	-4.3500	0.73624	0.64175	0.68900	0.20772	-0.023511	0.092104
0.55400	-4.2361	-4.3025	-4.2693	0.77649	0.76248	0.76948	0.32080	0.34086	0.33083
0.55600	-4.4298	-4.4640	-4.4469	0.62356	0.72224	0.67290	-0.043567	-0.023511	-0.033539
0.55800	-4.2765	-4.3025	-4.2895	0.69600	0.80272	0.74936	0.14490	0.039311	0.092104
0.56000	-4.5509	-4.3025	-4.4267	0.54308	0.80272	0.67290	-0.043567	0.10213	0.029283
0.56200	-4.5913	-4.5043	-4.5478	0.50283	0.60151	0.55217	-0.23203	-0.14915	-0.19059
0.56400	-4.3168	-4.2218	-4.2693	0.62356	0.80272	0.71314	0.14490	0.10213	0.12352
0.56600	-4.2361	-4.2622	-4.2491	0.66381	0.68199	0.67290	0.082077	0.039311	0.060694
0.56800	-3.9616	-4.2622	-4.1119	0.81673	0.64175	0.72924	0.20772	-0.086333	0.060693
0.57000	-3.6791	-3.8666	-3.7729	0.97770	0.80272	0.89021	0.50927	0.21521	0.36224
0.57200	-3.9939	-4.1088	-4.0514	0.77649	0.72224	0.74936	0.32080	0.10213	0.21147
0.57400	-3.9616	-4.1492	-4.0554	0.81673	0.64175	0.72924	0.082077	0.039311	0.060694
0.57600	-3.9213	-3.8343	-3.8778	0.85697	0.88321	0.87009	0.14490	0.21521	0.18005
0.57800	-4.1150	-4.0281	-4.0715	0.62356	0.72224	0.67290	-0.16921	0.039311	-0.064950
0.58000	-3.8002	-3.7536	-3.7769	0.85697	0.84296	0.84997	0.20772	0.10213	0.15493
0.58200	-3.8002	-3.4792	-3.6397	0.81673	1.0361	0.92643	0.20772	0.15239	0.18005
0.58400	-3.8405	-3.6729	-3.7567	0.69600	0.84296	0.76948	-0.043567	0.039311	-0.0021280
0.58600	-3.4046	-3.3984	-3.4015	0.93746	0.95565	0.94655	0.32080	0.27803	0.29942
0.58800	-3.5257	-3.4792	-3.5024	0.81673	0.84296	0.82985	0.082077	0.15239	0.11723
0.59000	-3.4854	-3.7536	-3.6195	0.81673	0.72224	0.76948	-0.10639	-0.21198	-0.15918
0.59200	-3.2916	-3.5518	-3.4217	0.97770	0.84296	0.91033	0.25798	0.039311	0.14864
0.59400	-3.5661	-3.5922	-3.5791	0.81673	0.64175	0.72924	-0.043567	-0.14915	-0.096361
0.59600	-3.3239	-3.5114	-3.4177	0.89722	0.84296	0.87009	0.019255	-0.21198	-0.096361
0.59800	-3.0898	-3.1643	-3.1271	0.97770	1.0361	1.0069	0.25798	0.15239	0.20518
0.60000	-3.0898	-3.1966	-3.1432	0.93746	0.95565	0.94655	0.082077	0.15239	0.11723
0.60200	-2.8154	-3.0029	-2.9091	1.1306	0.99589	1.0633	0.38362	0.15239	0.26801
0.60400	-2.8961	-2.6881	-2.7921	1.0099	1.1569	1.0834	0.20772	0.46650	0.33711
0.60600	-3.1302	-2.9222	-3.0262	0.89722	0.91540	0.90631	0.14490	0.15239	0.14864
0.60800	-2.9768	-2.7688	-2.8728	0.89722	1.0361	0.96667	0.20772	0.21521	0.21147
0.61000	-3.1705	-2.9222	-3.0463	0.73624	0.95565	0.84594	0.019255	0.15239	0.085823
0.61200	-3.1302	-3.0836	-3.1069	0.77649	0.80272	0.78960	-0.10639	-0.14915	-0.12777
0.61400	-2.8961	-2.8091	-2.8526	0.89722	0.99589	0.94655	0.14490	-0.086333	0.029282
0.61600	-2.7750	-2.8414	-2.8082	0.93746	0.99589	0.96667	0.14490	-0.086333	0.029282
0.61800	-2.5409	-2.7688	-2.6548	1.0099	0.99589	1.0029	0.25798	-0.14915	0.054412
0.62000	-2.2664	-2.3732	-2.3198	1.1709	1.1971	1.1840	0.63491	0.15239	0.39365
0.62200	-2.3794	-2.4540	-2.4167	1.0501	1.1166	1.0834	0.14490	0.10213	0.12352
0.62400	-2.3391	-2.4943	-2.4167	1.0904	1.0361	1.0633	0.32080	0.21521	0.26801
0.62600	-2.3391	-2.1714	-2.2552	1.0501	1.1569	1.1035	0.25798	0.40368	0.33083
0.62800	-2.5812	-2.4136	-2.4974	0.93746	0.91540	0.92643	-0.10639	-0.023511	-0.064950
0.63000	-2.4198	-2.2118	-2.3158	1.0099	1.1166	1.0633	0.082077	0.27803	0.18006
0.63200	-2.2664	-1.9777	-2.1221	1.0099	1.1569	1.0834	0.082077	0.21521	0.14864
0.63400	-2.3794	-2.2118	-2.2956	0.97770	1.1971	1.0874	-0.043567	-0.086333	-0.064950
0.63600	-1.9112	-1.9373	-1.9243	1.2514	1.2695	1.2604	0.44644	0.15239	0.29942
0.63800	-1.9839	-1.9777	-1.9808	1.0501	1.1166	1.0834	0.20772	0.15239	0.18005
0.64000	-1.9516	-2.1391	-2.0454	1.0501	0.99589	1.0230	0.14490	-0.14915	-0.0021280
0.64200	-1.6691	-1.8566	-1.7628	1.1306	1.1166	1.1236	0.25798	0.21521	0.23660
0.64400	-1.7902	-1.9777	-1.8839	1.0501	1.0361	1.0431	-0.10639	0.039311	-0.033539
0.64600	-1.6368	-1.9373	-1.7870	1.2111	1.0361	1.1236	0.14490	-0.086333	0.029282
0.64800	-1.3542	-1.5418	-1.4480	1.3318	1.3500	1.3409	0.38362	0.27803	0.33083
0.65000	-1.5157	-1.7032	-1.6095	1.1709	1.2293	1.2001	0.14490	0.10213	0.12352
0.65200	-1.2009	-1.4691	-1.3350	1.3318	1.3098	1.3208	0.50927	0.27803	0.39365
0.65400	-1.2412	-1.1866	-1.2139	1.2514	1.3903	1.3208	0.25798	0.46650	0.36224
0.65600	-1.3139	-1.3884	-1.3511	1.2514	1.2695	1.2604	0.082077	0.21521	0.14864
0.65800	-1.3139	-1.1462	-1.2301	1.2111	1.3098	1.2604	0.20772	0.34086	0.27429
0.66000	-1.5157	-1.1866	-1.3511	1.0501	1.3098	1.1800	-0.10639	0.15239	0.023001
0.66200	-1.5561	-1.4691	-1.5126	0.93746	1.1971	1.0673	0.019255	0.10213	0.060694
0.66400	-1.2009	-1.2673	-1.2341	1.0904	1.2293	1.1598	0.14490	0.10213	0.12352
0.66600	-1.1201	-1.3077	-1.2139	1.1306	1.1971	1.1639	0.20772	-0.086333	0.060693
0.66800	-0.88604	-1.4691	-1.1776	1.3640	1.1569	1.2604	0.50927	0.039311	0.27429
0.67000	-0.64387	-0.99285	-0.81836	1.3640	1.4305	1.3973	0.69773	0.27803	0.48788
0.67200	-0.95869	-1.1462	-1.0525	1.2916	1.3500	1.3208	0.32080	0.039311	0.18005
0.67400	-0.95869	-0.99285	-0.97577	1.2514	1.4305	1.3409	0.25798	0.21521	0.23660
0.67600	-0.80532	-0.67802	-0.74167	1.3640	1.5512	1.4576	0.38362	0.46650	0.42506
0.67800	-1.0394	-0.95249	-0.99595	1.2111	1.3903	1.3007	0.082077	0.15239	0.11723
0.68000	-0.88604	-0.75875	-0.82239	1.3318	1.4708	1.4013	0.25798	0.27803	0.26801
0.68200	-0.88604	-0.71838	-0.80221	1.3318	1.3500	1.3409	0.082077	0.27803	0.18006
0.68400	-0.92641	-0.79911	-0.86276	1.2916	1.3098	1.3007	0.019255	0.15239	0.085823
0.68600	-0.57122	-0.59730	-0.58426	1.4043	1.4708	1.4375	0.32080	0.34086	0.33083
0.68800	-0.57122	-0.71838	-0.64480	1.4848	1.4305	1.4576	0.14490	0.27803	0.21147
0.69000	-0.76496	-0.91212	-0.83854	1.3640	1.2293	1.2967	0.14490	0.039311	0.092104
0.69200	-0.53086	-0.59730	-0.56408	1.3640	1.4708	1.4174	0.32080	0.34086	0.33083
0.69400	-0.84568	-0.83140	-0.83854	1.2514	1.3903	1.3208	0.082077	0.10213	0.092105
0.69600	-0.53086	-0.71838	-0.62462	1.4043	1.3500	1.3772	0.25798	0.10213	0.18006
0.69800	-0.25640	-0.24211	-0.24925	1.4848	1.5834	1.5341	0.44644	0.27803	0.36224
0.70000	-0.36941	-0.51657	-0.44299	1.4445	1.4305	1.4375	0.32080	0.27803	0.29942
0.70200	-0.21603	-0.28247	-0.24925	1.5250	1.5512	1.5381	0.63491	0.46650	0.55070
0.70400	-0.21603	-0.12910	-0.17257	1.4848	1.6639	1.5743	0.44644	0.59214	0.51929
0.70600	-0.53086	-0.40356	-0.46721	1.3318	1.5834	1.4576	0.32080	0.40368	0.36224
0.70800	-0.36941	-0.16139	-0.26540	1.4445	1.5834	1.5140	0.38362	0.34086	0.36224
0.71000	-0.57122	-0.12910	-0.35016	1.2514	1.6639	1.4576	0.019255	0.27803	0.14864
0.71200	-0.68423	-0.44392	-0.56408	1.2916	1.4708	1.3812	0.019255	0.10213	0.060694
0.71400	-0.45013	-0.28247	-0.36630	1.3640	1.5110	1.4375	0.20772	0.40368	0.30570
0.71600	-0.36941	-0.32284	-0.34612	1.5250	1.4305	1.4778	0.20772	0.15239	0.18005
0.71800	-0.25640	-0.36320	-0.30980	1.5250	1.3098	1.4174	0.44644	0.10213	0.27429
0.72000	0.13915	-0.048375	0.045390	1.7584	1.5110	1.6347	0.63491	0.34086	0.48788
0.72200	-0.094947	-0.16139	-0.12817	1.6457	1.5512	1.5985	0.50927	0.34086	0.42506
0.72400	-0.054584	-0.048375	-0.051479	1.6779	1.6639	1.6709	0.57209	0.27803	0.42506
0.72600	-0.054584	0.19380	0.069607	1.5250	1.7847	1.6548	0.32080	0.46650	0.39365
0.72800	-0.28868	0.11307	-0.087805	1.4445	1.6639	1.5542	0.14490	0.27803	0.21147
0.73000	-0.094947	0.15344	0.029245	1.5250	1.7042	1.6146	0.32080	0.46650	0.39365
0.73200	-0.054584	0.26645	0.10593	1.5653	1.7042	1.6347	0.25798	0.59214	0.42506
0.73400	-0.21603	-0.0080130	-0.11202	1.4848	1.5512	1.5180	0.25798	0.27803	0.26801
0.73600	0.17952	0.26645	0.22298	1.6779	1.7042	1.6910	0.57209	0.52932	0.55070
0.73800	-0.014222	0.11307	0.049426	1.6055	1.6639	1.6347	0.38362	0.46650	0.42506
0.74000	-0.054584	-0.16139	-0.10799	1.5250	1.5110	1.5180	0.20772	0.21521	0.21147
0.74200	0.17952	0.072711	0.12611	1.6779	1.7042	1.6910	0.50927	0.40368	0.45647
0.74400	-0.014222	-0.12910	-0.071660	1.5653	1.5512	1.5582	0.25798	0.15239	0.20518
0.74600	-0.014222	-0.048375	-0.031298	1.6055	1.5834	1.5945	0.44644	0.15239	0.29942
0.74800	0.30060	0.26645	0.28353	1.7182	1.7847	1.7514	0.69773	0.46650	0.58211
0.75000	0.098791	0.15344	0.12611	1.6055	1.7444	1.6750	0.57209	0.40368	0.48788
0.75200	0.34096	0.19380	0.26738	1.6779	1.7444	1.7112	0.76055	0.65496	0.70776
0.75400	0.34096	0.46826	0.40461	1.6779	1.8651	1.7715	0.57209	0.76804	0.67006
0.75600	0.026140	0.15344	0.089788	1.5653	1.6639	1.6146	0.38362	0.40368	0.39365
0.75800	0.13915	0.19380	0.16648	1.6055	1.7847	1.6951	0.44644	0.46650	0.45647
0.76000	-0.21603	0.22609	0.0050270	1.4848	1.7847	1.6347	0.082077	0.34086	0.21147
0.76200	-0.25640	-0.088737	-0.17257	1.4445	1.6237	1.5341	0.14490	0.10213	0.12352
0.76400	0.058429	0.19380	0.12611	1.6055	1.8249	1.7152	0.44644	0.40368	0.42506
0.76600	0.13915	0.072711	0.10593	1.6779	1.6639	1.6709	0.44644	0.40368	0.42506
0.76800	0.34096	-0.0080130	0.16648	1.8389	1.6639	1.7514	0.76055	0.40368	0.58211
0.77000	0.61543	0.30681	0.46112	1.9194	1.7847	1.8520	0.81081	0.76804	0.78943
0.77200	0.30060	0.19380	0.24720	1.7182	1.6639	1.6910	0.57209	0.52932	0.55070
0.77400	0.38133	0.19380	0.28756	1.7987	1.7042	1.7514	0.63491	0.52932	0.58211
0.77600	0.34096	0.38754	0.36425	1.7584	1.8973	1.8279	0.50927	0.76804	0.63865
0.77800	0.098791	0.072711	0.085751	1.6457	1.7042	1.6750	0.32080	0.40368	0.36224
0.78000	0.26024	0.22609	0.24316	1.6457	1.8249	1.7353	0.50927	0.52932	0.51929
0.78200	0.26024	0.34717	0.30371	1.6779	1.8651	1.7715	0.50927	0.59214	0.55070
0.78400	0.13915	0.15344	0.14630	1.6055	1.7847	1.6951	0.38362	0.52932	0.45647
0.78600	0.49434	0.46826	0.48130	1.7987	1.9376	1.8681	0.50927	0.76804	0.63865
0.78800	0.38133	0.34717	0.36425	1.7987	1.8249	1.8118	0.50927	0.59214	0.55070
0.79000	0.21988	0.11307	0.16648	1.7182	1.7042	1.7112	0.50927	0.52932	0.51929
0.79200	0.38133	0.22609	0.30371	1.7987	1.8249	1.8118	0.63491	0.70522	0.67007
0.79400	0.098791	-0.0080130	0.045389	1.6457	1.6639	1.6548	0.57209	0.27803	0.42506
0.79600	0.17952	-0.12910	0.025209	1.6779	1.6639	1.6709	0.57209	0.27803	0.42506
0.79800	0.57506	0.30681	0.44094	1.9194	1.8249	1.8721	0.81081	0.65496	0.73289
0.80000	0.34096	0.19380	0.26738	1.7987	1.8249	1.8118	0.69773	0.46650	0.58211
0.80200	0.53470	0.38754	0.46112	1.9194	1.9778	1.9486	1.0621	0.70522	0.88366
0.80400	0.45398	0.58127	0.51763	1.8389	2.0583	1.9486	0.76055	0.95651	0.85853
0.80600	0.17952	0.30681	0.24316	1.6457	1.8249	1.7353	0.50927	0.65496	0.58211
0.80800	0.34096	0.46826	0.40461	1.7182	1.8973	1.8078	0.69773	0.70522	0.70148
0.81000	0.17952	0.26645	0.22298	1.7182	1.8249	1.7715	0.38362	0.52932	0.45647
0.81200	-0.014222	0.032349	0.0090635	1.6055	1.7042	1.6548	0.38362	0.27803	0.33083
0.81400	0.30060	0.19380	0.24720	1.7182	1.8249	1.7715	0.57209	0.52932	0.55070
0.81600	0.21988	0.15344	0.18666	1.7584	1.7847	1.7715	0.50927	0.52932	0.51929
0.81800	0.57506	0.11307	0.34407	1.9596	1.7444	1.8520	0.81081	0.46650	0.63865
0.82000	0.88989	0.42790	0.65889	2.1126	1.9376	2.0251	0.93645	0.70522	0.82084
0.82200	0.57506	0.26645	0.42076	1.9194	1.8973	1.9084	0.81081	0.70522	0.75802
0.82400	0.53470	0.34717	0.44094	1.8791	1.8249	1.8520	0.76055	0.70522	0.73289
0.82600	0.49434	0.62164	0.55799	1.8389	2.0181	1.9285	0.63491	0.83087	0.73289
0.82800	0.21988	0.19380	0.20684	1.6457	1.7847	1.7152	0.44644	0.76804	0.60724
0.83000	0.53470	0.34717	0.44094	1.8389	1.8249	1.8319	0.69773	0.83087	0.76430
0.83200	0.45398	0.30681	0.38039	1.7584	1.8651	1.8118	0.50927	0.70522	0.60724
0.83400	0.30060	0.11307	0.20684	1.7182	1.7444	1.7313	0.69773	0.59214	0.64494
0.83600	0.57506	0.26645	0.42076	1.7987	1.9778	1.8882	0.87363	0.76804	0.82084
0.83800	0.49434	0.34717	0.42076	1.7987	1.9778	1.8882	0.87363	0.59214	0.73289
0.84000	0.38133	0.19380	0.28756	1.6457	1.8973	1.7715	0.76055	0.40368	0.58211
0.84200	0.65579	0.34717	0.50148	1.9194	1.8973	1.9084	0.99927	0.76804	0.88366
0.84400	0.38133	0.15344	0.26738	1.7182	1.7444	1.7313	0.69773	0.65496	0.67635
0.84600	0.45398	0.032349	0.24316	1.7987	1.6639	1.7313	0.81081	0.59214	0.70148
0.84800	0.61543	0.34717	0.48130	1.9194	1.8651	1.8923	0.87363	0.89369	0.88366
0.85000	0.49434	0.19380	0.34407	1.8389	1.7847	1.8118	0.81081	0.70522	0.75802
0.85200	0.72844	0.50862	0.61853	1.9999	2.0583	2.0291	0.93645	0.95651	0.94648
0.85400	0.69615	0.54091	0.61853	1.9596	2.1388	2.0492	0.93645	1.0193	0.97789
0.85600	0.30060	0.34717	0.32389	1.7182	1.8651	1.7917	0.63491	0.83087	0.73289
0.85800	0.53470	0.42790	0.48130	1.8389	1.8973	1.8681	0.76055	0.83087	0.79571
0.86000	0.21988	0.30681	0.26334	1.6779	1.7847	1.7313	0.50927	0.89369	0.70148
0.86200	0.13915	0.11307	0.12611	1.6457	1.5834	1.6146	0.57209	0.52932	0.55070
0.86400	0.49434	0.34717	0.42076	1.8389	1.7847	1.8118	0.81081	0.76804	0.78943
0.86600	0.53470	0.19380	0.36425	1.8389	1.7847	1.8118	0.87363	0.76804	0.82084
0.86800	0.69615	0.072711	0.38443	1.9194	1.7444	1.8319	1.1249	0.65496	0.88994
0.87000	1.0110	0.46826	0.73962	2.0723	2.0181	2.0452	1.3008	0.95651	1.1287
0.87200	0.61543	0.22609	0.42076	1.8389	1.8651	1.8520	0.99927	0.76804	0.88366
0.87400	0.69615	0.26645	0.48130	1.8389	1.8973	1.8681	0.99927	0.89369	0.94648
0.87600	0.57506	0.62164	0.59835	1.7987	1.9778	1.8882	0.81081	1.0193	0.91507
0.87800	0.26024	0.34717	0.30371	1.6779	1.8249	1.7514	0.69773	0.83087	0.76430
0.88000	0.49434	0.42790	0.46112	1.7182	1.8973	1.8078	0.81081	1.0193	0.91507
0.88200	0.41362	0.42790	0.42076	1.6779	1.8651	1.7715	0.93645	1.1450	1.0407
0.88400	0.26024	0.19380	0.22702	1.5653	1.7847	1.6750	0.76055	0.76804	0.76430
0.88600	0.69615	0.34717	0.52166	1.8389	1.8249	1.8319	1.0621	0.83087	0.94648
0.88800	0.53470	0.34717	0.44094	1.7584	1.8651	1.8118	1.0621	0.89369	0.97789
0.89000	0.45398	0.15344	0.30371	1.7584	1.7847	1.7715	0.99927	0.59214	0.79571
0.89200	0.57506	0.42790	0.50148	1.7987	1.9376	1.8681	1.0621	0.89369	0.97789
0.89400	0.34096	0.11307	0.22702	1.6779	1.7042	1.6910	0.87363	0.70522	0.78943
0.89600	0.41362	0.15344	0.28353	1.6779	1.7042	1.6910	0.93645	0.76804	0.85225
0.89800	0.80916	0.50862	0.65889	1.9999	1.8973	1.9486	1.1877	1.0822	1.1349
0.90000	0.57506	0.30681	0.44094	1.8791	1.7444	1.8118	1.0621	0.89369	0.97789
0.90200	0.80916	0.54091	0.67504	1.8389	1.8973	1.8681	1.1877	1.1450	1.1664
0.90400	0.69615	0.66200	0.67907	1.8791	1.9778	1.9285	1.0621	1.1450	1.1035
0.90600	0.38133	0.38754	0.38443	1.7182	1.8973	1.8078	0.69773	1.0822	0.88994
0.90800	0.53470	0.46826	0.50148	1.7987	1.8651	1.8319	0.87363	1.1450	1.0093
0.91000	0.41362	0.30681	0.36021	1.7182	1.8249	1.7715	0.76055	0.89369	0.82712
0.91200	0.17952	0.032349	0.10593	1.5250	1.5834	1.5542	0.76055	0.83087	0.79571
0.91400	0.45398	0.34717	0.40058	1.6779	1.7444	1.7112	0.99927	1.0822	1.0407
0.91600	0.41362	0.22609	0.31985	1.6457	1.7042	1.6750	1.1249	0.76804	0.94648
0.91800	0.69615	0.15344	0.42479	1.7987	1.6639	1.7313	1.3008	0.89369	1.0973
0.92000	1.0110	0.50862	0.75980	1.9999	1.8249	1.9124	1.4893	1.1952	1.3423
0.92200	0.65579	0.22609	0.44094	1.7987	1.7042	1.7514	1.1877	0.95651	1.0721
0.92400	0.65579	0.26645	0.46112	1.7182	1.7847	1.7514	1.2506	1.0822	1.1664
0.92600	0.53470	0.46826	0.50148	1.7182	1.9376	1.8279	1.1249	1.1952	1.1601
0.92800	0.17952	0.34717	0.26335	1.5250	1.8249	1.6750	0.76055	0.95651	0.85853
0.93000	0.53470	0.50862	0.52166	1.7987	1.8651	1.8319	1.1249	0.95651	1.0407
0.93200	0.49434	0.54091	0.51763	1.6779	1.8973	1.7876	0.99927	1.2581	1.1287
0.93400	0.34096	0.22609	0.28353	1.6457	1.6237	1.6347	0.99927	1.0822	1.0407
0.93600	0.65579	0.38754	0.52166	1.7987	1.7042	1.7514	1.2506	1.1450	1.1978
0.93800	0.53470	0.22609	0.38039	1.7584	1.6237	1.6910	1.1249	0.95651	1.0407
0.94000	0.45398	0.072711	0.26334	1.6779	1.4708	1.5743	0.99927	0.83087	0.91507
0.94200	0.72844	0.30681	0.51763	1.8389	1.7444	1.7917	1.1249	1.0193	1.0721
0.94400	0.45398	0.072711	0.26334	1.6779	1.5834	1.6307	1.0621	0.95651	1.0093
0.94600	0.53470	0.22609	0.38039	1.6779	1.6237	1.6508	1.1249	0.95651	1.0407
0.94800	0.76880	0.50862	0.63871	1.7182	1.7042	1.7112	1.3008	1.0822	1.1915
0.95000	0.61543	0.38754	0.50148	1.6055	1.6639	1.6347	1.2506	1.1952	1.2229
0.95200	0.84953	0.54091	0.69522	1.7584	1.7042	1.7313	1.3636	1.3209	1.3423
0.95400	0.72844	0.70236	0.71540	1.6779	1.8249	1.7514	1.3008	1.3837	1.3423
0.95600	0.38133	0.30681	0.34407	1.4848	1.5834	1.5341	1.1249	1.1450	1.1349
0.95800	0.45398	0.42790	0.44094	1.5653	1.6237	1.5945	1.2506	1.3209	1.2857
0.96000	0.26024	0.26645	0.26334	1.4445	1.5110	1.4778	0.99927	1.0822	1.0407
0.96200	0.098791	-0.0080130	0.045389	1.3318	1.3500	1.3409	0.93645	0.83087	0.88366
0.96400	0.49434	0.34717	0.42076	1.5653	1.5110	1.5381	1.2506	1.0822	1.1664
0.96600	0.49434	0.26645	0.38039	1.5653	1.4305	1.4979	1.2506	0.95651	1.1035
0.96800	0.61543	0.34717	0.48130	1.5653	1.5110	1.5381	1.4265	1.0822	1.2543
0.97000	0.97061	0.50862	0.73962	1.7584	1.5512	1.6548	1.5521	1.3837	1.4679
0.97200	0.61543	0.34717	0.48130	1.5250	1.3500	1.4375	1.3008	1.1952	1.2480
0.97400	0.72844	0.30681	0.51763	1.5653	1.3098	1.4375	1.3008	1.2581	1.2794
0.97600	0.61543	0.46826	0.54184	1.4848	1.5110	1.4979	1.1877	1.4465	1.3171
0.97800	0.21988	0.26645	0.24316	1.2916	1.3098	1.3007	0.93645	1.0822	1.0093
0.98000	0.49434	0.42790	0.46112	1.3318	1.4305	1.3812	1.1877	1.0822	1.1349
0.98200	0.41362	0.46826	0.44094	1.2916	1.4708	1.3812	1.1877	1.1952	1.1915
0.98400	0.38133	0.19380	0.28756	1.2111	1.1971	1.2041	1.0621	1.0822	1.0721
0.98600	0.72844	0.42790	0.57817	1.4043	1.3098	1.3570	1.3636	1.2581	1.3108
0.98800	0.53470	0.26645	0.40058	1.3318	1.1569	1.2443	1.3008	1.3209	1.3108
0.99000	0.41362	0.11307	0.26335	1.2111	0.91540	1.0633	1.3008	1.1450	1.2229
0.99200	0.65579	0.34717	0.50148	1.2916	1.0764	1.1840	1.4893	1.2581	1.3737
0.99400	0.34096	0.15344	0.24720	1.0099	0.99589	1.0029	1.1877	1.1450	1.1664
0.99600	0.41362	0.072711	0.24316	1.0501	0.95565	1.0029	1.4893	1.2581	1.3737
0.99800	0.69615	0.34717	0.52166	1.1306	1.0764	1.1035	1.4265	1.2581	1.3423
1.0000	0.57506	0.22609	0.40058	1.0904	0.95565	1.0230	1.4265	1.0193	1.2229
1.0020	0.72844	0.42790	0.57817	1.0904	1.0361	1.0633	1.6149	1.3209	1.4679
1.0040	0.65579	0.66200	0.65889	1.0501	1.0764	1.0633	1.4265	1.4465	1.4365
1.0060	0.30060	0.42790	0.36425	0.81673	0.91540	0.86607	1.1249	1.2581	1.1915
1.0080	0.45398	0.46826	0.46112	0.89722	0.95565	0.92643	1.2506	1.5093	1.3800
1.0100	0.30060	0.30681	0.30371	0.81673	0.76248	0.78960	0.99927	1.3209	1.1601
1.0120	0.34096	0.032349	0.18666	0.77649	0.68199	0.72924	1.0621	1.0193	1.0407
1.0140	0.45398	0.11307	0.28353	0.81673	0.72224	0.76948	1.3636	1.1952	1.2794
1.0160	0.45398	0.15344	0.30371	0.73624	0.60151	0.66887	1.3008	1.0822	1.1915
1.0180	0.57506	0.072711	0.32389	0.81673	0.52907	0.67290	1.4893	1.0822	1.2857
1.0200	0.97061	0.46826	0.71944	0.93746	0.72224	0.82985	1.7406	1.5722	1.6564
1.0220	0.65579	0.22609	0.44094	0.73624	0.56126	0.64875	1.4893	1.3209	1.4051
1.0240	0.61543	0.34717	0.48130	0.69600	0.52907	0.61253	1.5521	1.3837	1.4679
1.0260	0.49434	0.62164	0.55799	0.50283	0.60151	0.55217	1.4265	1.5722	1.4993
1.0280	0.17952	0.15344	0.16648	0.26942	0.28761	0.27852	1.1877	1.2581	1.2229
1.0300	0.38133	0.42790	0.40461	0.34186	0.36810	0.35498	1.4893	1.3837	1.4365
1.0320	0.45398	0.42790	0.44094	0.42235	0.48882	0.45559	1.4265	1.3837	1.4051
1.0340	0.34096	0.19380	0.26738	0.30967	0.28761	0.29864	1.3636	1.1952	1.2794
1.0360	0.65579	0.38754	0.52166	0.46259	0.28761	0.37510	1.7406	1.5093	1.6250
1.0380	0.41362	0.30681	0.36021	0.30967	0.24737	0.27852	1.3008	1.3837	1.3423
1.0400	0.38133	0.072711	0.22702	0.30967	0.094443	0.20205	1.3636	1.2581	1.3108
